Nokia-C5-5MP_id5681|The Nokia C5 5MP is an affordable Symbian S60 3rd Edition smartphone, with support for Ovi Maps 3.0 (with free walk and drive navigation) and Nokia Messaging. The phonebook shows you the Facebook status updates of your contacts and youll also be able to easily update your status and share location with Ovi Maps. Unlike its older brother, the C5, it comes with a 5MP full focus camera and more internal memory. See the page for all specs.
Spice-Mobile-QT-95_id5807|The Spice Mobile QT-95 is a 3G cell phone with a full hardware QWERTY keyboard, a 3.2 megapixel shooter and an additional VGA camera. The device also provides you with access to several social networks. See the page for all specs.
Spice-Mobile-M-5161n_id5806|The Spice Mobile M-5161n is a candybar phone with a 2-inch display, stereo Bluetooth, FM radio, Flashlight and a motion sensor. See the page for all specs.
Spice-Mobile-M-5454_id5805|The Spice Mobile M-5454 has a 1.3-megapixel camera, 2-inch display, music and video players, stereo Bluetooth and FM Radio. See the page for all specs.
Spice-Mobile-M-5262_id5804|The Spice Mobile M-5262 is a candybar phone with a 2.4-inch display, stereo speakers, VGA camera, stereo Bluetooth and FM radio with built-in antenna. See the page for all specs.
Spice-Mobile-QT-65_id5803|The Spice Mobile QT-65 is a dual-sim phone with a 2.2-inch display, full hardware QWERTY keyboard, 2-megapixel camera, stereo Bluetooth and Quad Band GSM radio. See the page for all specs.
Spice-Mobile-M-5170_id5802|The Spice Mobile M-5170 is a music phone equipped with stereo speakers, 3.5mm headphone jack, stereo Bluetooth, Video player and a 2-inch display. See the page for all specs.
Spice-Mobile-M-4250_id5800|The Spice Mobile M-4250 is a dual-sim music phone with a built in FM radio, memory card slot, 1.8-inch display and a flashlight. See the page for all specs.
Spice-Mobile-M-4580-DV_id5798|The Spice Mobile M-4580 DV has a 1.8-inch display, memory card slot, music and video players and a flashlight. See the page for all specs.
Spice-Mobile-M-6350_id5797|The Spice Mobile M-6350 has a 2-megapixel camera, 2-inch color display, motion sensor, FM radio with built-in antenna, flashlight and Bluetooth. See the page for all specs.
Spice-Mobile-M-5700_id5796|The Spice Mobile M-5700 is a touchscreen phone with a 2.8-inch QVGA display, 1.3-megapixel camera, Stereo Bluetooth, music player, FM radio and tethering capabilities. See the page for all specs.
T-Mobile-myTouch-4G-Slide_id5467|The T-Mobile myTouch 4G Slide has a 3.7 inch WVGA Super LCD display with a 4 row QWERTY keyboard that slides out in landscape orientation. A 1.2GHz dual-core Snapdragon processor is under the hood. Manufactured by HTC, of course, the handset offers Sense 3.0 on top of Android 2.3. Netflix is pre-installed on the phone as is swipe to type QWERTY Swype and Qik mobile video chat. The 8MP rear camera comes with AF, dual LED flash and offers ClearShot HDR. T-Mobile also says that the rear camera has quot;Zero shutter lagquot; allowing you to press the shutter and take a picture instantly. Video can be captured at 1080p. See the page for all specs.
Spice-Mobile-M-5570_id5795|The Spice Mobile M-5570 is equipped with a 2.4-inch QVGA display, FM Radio, 1.3-megapixel camera, Stereo bluetooth and tethering capabilities See the page for all specs.
Spice-Mobile-M-6460_id5794|The Spice Mobile M-6460 sports a 2.4-inch display, 2-megapixel camera, music player, FM radio, Bluetooth and provides access to several social networking services including Facebook. See the page for all specs.
Spice-Mobile-M-5056_id5789|The Spice Mobile M-5056 sports a 2-inch display, dedicated music player button, 3.5 mm headphone jack, FM Radio and a camera See the page for all specs.
Spice-Mobile-M-5445_id5783|The Spice Mobile M-5445 has a 2.4-inch QVGA display, VGA camera, Stereo Bluetooth, FM radio and 3.5 mm headset jack. See the page for all specs.
Spice-Mobile-M-5500_id5778|The Spice Mobile M-5500 is a unique device that has a removable numeric keypad. The device also has a 2.4-inch QVGA touchscreen display, 1.3-megapixel camera, FM Radio and FM Transmitter. See the page for all specs.
HTC-Glamor_id5665|
HTC-Glamor_id5665|
Spice-Mobile-Mi-410_id5772|The Spice Mobile Mi-410 is an Android 2.2 smartphone with a 1GHz processor, HSPA connectivity, 5-megapixel camera, Wi-Fi, FM radio, HDMI and a 4quot; display. See the page for all specs.
Alcatel-OneTouch-Fierce-XL_id9797|The Alcatel Fierce XL is an entry-level smartphone. However, its features are pretty decent. The handset offers LTE connectivity, a 5.5-inch IPS display with 720 x 1280 pixels, a quad-core Qualcomm Snapdragon 210 processor clocked at 1.1 GHz, 2 GB of RAM, 16 GB of expandable storage space, and a 2500 mAh battery. The smartphone also comes with a 2 MP front-facing camera, and an 8 MP rear camera - the latter includes a Polaroid camera mode, which lets users easily apply filters and layouts, or add date, location, and text tags to photos. See the page for all specs.
BLU-Studio-7.0-LTE_id9782|The 7-inch display of the new BLU handset is a 720 x 1280 pixels one, this obviously meaning that we are not dealing with a high-end device here. Powered by a quad-core Qualcomm Snapdragon 410 processor, the giant smartphone also features an 8 MP rear camera, a 2 MP front-facing camera, dual SIM support, 1 GB of RAM, 16 GB of internal memory, and microSD card slot. See the page for all specs.
OnePlus-X_id9781|The external appearance is undoubtedly one of the main selling points for the new OnePlus X. The phone will be offered in two versions - Onyx and a limited Ceramic edition. The phone has a 5-inch display with 1080p resolution and 441ppi. The real eyebrow-raiser with the OnePlus X is its quad-core Snapdragon 801 chipset. Not that this silicon is not powerful enough to run the new Oxygen interface on top of Android 5.1.1 Lollipop, but it is somewhat aging in the sense that it is not a 64-bit endeavor. Other than that, OnePlus equipped the X with a generous 3 GB RAM amount, and 16 GB of storage, expandable via a microSD card, the slot for which is housed in the dual SIM card tray, so its either two nano SIMs, or one SIM and one memory card, bummer. The OnePlus X comes with a 13 MP rear camera, and a hearty 8 MP selfie-taker. See the page for all specs.
Motorola-DROID-MAXX-2_id9775|The Motorola Droid MAXX 2 sports a 64-bit, 1.7 GHz octa-core Qualcomm Snapdragon 615 – a midrange SoC, which weve found to be quite adequate in our experience. The phone is equipped with 2 GB of RAM and comes with 16 GB of internal storage, expandable via microSD of up to 128 GB. The display has a 5.5” diagonal with a resolution of 1080 x 1920 pixels. The battery that keeps the lights on has an impressive capacity of 3,630 mAh and Motorola promises up to 48 hours of “mixed usage”, and turbo charging, which should provide 8 hours of use for 15 minutes of charge time. The main camera rocks a 21 MP sensor with F2.0 aperture and a dual-tone LED flash, while the frontal cam has a 5 MP sensor. Motorolas UI philosophy is along the lines of “the lighter – the better”. The midranger comes with Android 5.1.1 installed out-of-the-box and offers it in its vanilla form. See the page for all specs.
Motorola-DROID-Turbo-2_id9774|The Motorola DROID Turbo 2 is a high-end Android beast available exclusively on Verizons network. One of its stand-out features is the display, protected by Motorolas ShatterShield technology, making it highly resistant to cracking. Plus, the Turbo 2 is the first DROID eligible for the Moto Maker treatment, allowing one to choose between various materials and color combinations prior to ordering their personalized handset. Hardware specs include a Snapdragon 810 SoC with 3GB of RAM and 32 or 64 GB of storage, plus a microSD card for storage expansion. The main camera provides 21MP of resolution and promises good low-light performance, while the 5MP front cam should snap pretty selfies. And with a 3760mAh battery with quick charging, the DROID Turbo 2 endures through a couple of days of regular use. See the page for all specs.
honor-5X_id9648|The honor 5X comes with 5.5-inch 1080p screen, Qualcomm Snapdragon 615, 3 GB of RAM, and 16 gigs of internal storage. There is 13 megapixel camera on the back, as well as 5 megapixel shooter at the front. The phone sports honors signature fingerprint sensor on the back, too, and runs Android 5.1 Lollipop, skinned with Emotion UI. A 3000mAh battery keeps the lights on. See the page for all specs.
OPPO-Neo-7_id9773|The Oppo Neo 7 sports a 5-inch display with a pretty low pixel resolution for todays standards (540 x 960), while being powered by a quad-core Qualcomm Snapdragon 410 processor clocked at 1.2 GHz. The new Oppo smartphone features LTE connectivity, dual SIM support, 1 GB of RAM, 16 GB of internal memory, and microSD card support. Moreover, theres an 8 MP camera with LED flash on the back, plus a 5 MP camera on the front (this can use the display as a flash for selfies).The Oppo Neo 7 includes a 2420 mAh battery. See the page for all specs.
LAVA-Flair-E2_id9901|The LAVA Flair E2 is a basic smartphone with Android 4.4. Its specs are nothing to write home about - 3.5quot; 320 x 480 px display, 1 GHz processor, and 2 MP rear camera, along with 0.3 MP front one. Dual SIM card support is on board as well. See the page for all specs.
LAVA-Iris-X1-Atom-S_id9900|The LAVA Iris X1 Atom S is a low-end smartphone with Android 4.4. Its specs are nothing to write home about - 4quot; 480 x 800 px display, 1 GHz processor, 512 MB RAM, 8 GB ROM, microSD card slot, 5 MP rear camera, and a 0.3 MP front one. Dual SIM card support is on board as well. See the page for all specs.
LAVA-Iris-Fuel-F1-Mini_id9899|The LAVA Iris Fuel F1 Mini is a low-end smartphone with Android 4.4.2. Its specs are nothing to write home about - 4quot; 480 x 800 px display, 1 GHz processor, 512 MB RAM, 8 GB ROM, microSD card slot, 5 MP rear camera, and a 0.3 MP front one. Dual SIM card support is on board as well. See the page for all specs.
Karbonn-Alfa-A110_id9995|The Karbonn Alfa A110 is a basic smartphone with Android 4.2. Its specs are nothing to write home about - 3.5quot; 320 x 480 px display, 1 GHz processor, and 2 MP rear camera, along with 0.3 MP front one. Dual SIM card support is on board as well. See the page for all specs.
GIGABYTE-GSmart-Essence-4_id9780|The GIGABYTE GSmart Essence 4 sports a 4-inch WVGA display, 1 GHz dual-core processor, 512 MB of RAM , 4 GB of storage and a 2-megapixel camera. See the page for all specs.
Samsung-Galaxy-On7_id9776|The Samsung Galaxy On7 is a dual-SIM, Android smartphone. It has a 5.5-inch 720p resolution TFT display and is powered by a quad-core 1.2GHz CPU (possibly the Exynos 3745) with 1.5GB of RAM and 8GB of expandable storage memory (with 4.9GB available to users). Theres a 13MP main camera and 5MP front camera setup on it, and a 3000mAh battery powers the mains. Connectivity-wise, the device supports 2G and 3G (GSM, CDMA, UMTS), as well as 4G (TDD amp; FDD LTE) networks, along with Wi-Fi 802.11 b / g / n, Bluetooth 4.1, GPS, Glonass, and Beidou. See the page for all specs.
GIGABYTE-GSmart-Classic-Lite_id9779|The GIGABYTE GSmart Classic Lite sports a 5-inch FWVGA display, 1.2 GHz quad-core processor, 512 MB of RAM, 8 GB of storage, a 5-megapixel main camera and a 2-megapixel selfie unit on the front. See the page for all specs.
Samsung-Galaxy-On5_id9820|The Samsung Galaxy On5 is a dual-SIM, Android smartphone. It has a 5-inch 720p resolution TFT display and is powered by a quad-core 1.3GHz CPU with 1.5GB of RAM and 8GB of expandable storage memory (with 4.3GB available to users). Theres a 8MP main camera and 5MP front camera setup on it, and a 2600mAh battery powers the mains. Connectivity-wise, the device supports 2G and 3G (GSM, CDMA, UMTS), as well as 4G (TDD amp; FDD LTE) networks, along with Wi-Fi 802.11 b / g / n, Bluetooth 4.1, GPS and Glonass. See the page for all specs.
LAVA-Iris-Atom-2_id9896|The LAVA Iris Atom 2 is a low-end smartphone with Android 5.1. Its specs are nothing to write home about - 4.5quot; 480 x 854 px display, 1.3 GHz quad core processor, 512 MB RAM, 8 GB ROM, microSD card slot, 5 MP rear camera, and a 0.3 MP front one. Dual SIM card support is on board as well. See the page for all specs.
Huawei-Y5_id9770|The Huawei Y5 is an entry level Android smartphone. It features 4.5-inch FWVGA display, 1.1GHz quad-core processor, 1GB of RAM and 8 gigs of internal storage. The phone is powered by 2000mAh battery and runs Android Lollipop 5.1. See the page for all specs.
LAVA-Iris-X1-Selfie_id9893|The LAVA Iris X1 Selfie is a low-end smartphone with Android 5.1. Its specs are nothing to write home about - 4.5quot; 480 x 854 px display, 1.3 GHz quad core processor, 1 GB RAM, 8 GB ROM, microSD card slot, 8 MP rear camera, and a 5 MP front one. Dual SIM card support is on board as well. See the page for all specs.
Philips-S337_id9902|The Philips S337 sports a 5-inch FWVGA display, 1.3 GHz quad-core processor, 1 GB of RAM, 8 GB of storage and a 5-megapixel camera. See the page for all specs.
Meizu-Blue-Charm-Metal_id9769|The Meizu Blue Charm Metal is an affordable metal phone featuring MediaTeks Helio X10 octa-core processor, 2 GB of RAM 32 GB of storage (expandable via microSD card), 13-megapixel camera and 5-megapixel selfie unit on the front See the page for all specs.
HTC-One-A9_id9733|The HTC One A9 is a beautiful, all-metal piece of tech. On its front, it has a 5-inch display with a resolution of 1080 x 1920 pixels, bringing its pixel density up to 440 ppi, accompanied by a fingerprint sensor at the bottom. Under its hood, there is a 64-bit midrange-class Qualcomm Snapdragon 617 humming with 4 of its cores clocked at 1.5 GHz, and the other 4 – at 1.2 GHz. The phone will be available in two variants – one with 32 GB of internal storage and 3 GB of RAM, while the second will have 16 GB of storage and just 2 GB of RAM. Both variants will accept microSD cards for expansion purposes. The One A9 rocks a 13 MP sensor for its rear camera, assisted by optical image stabilization and the selfie snapper employs HTC signature UltraPixel technology to provide superior performance in low-light scenarios. Android Marshmallow 6.0 is preinstalled out of the box and a 2150mAh battery is keeping the lights running. See the page for all specs.
LG-G-Vista-2_id9764|The LG G Vista 2 is about the same size as last years model, but it comes with various upgraded features. For example, its 5.7-inch screen is a 1080p one, instead of just 720p, while its processor is an octa-core one (possibly a Snapdragon 615), instead of the quad-core Snapdragon 400 thats powering the old Vista. The G Vista 2 further features a new stylus pen, a 1 W speaker, 5 MP front-facing camera, 13 MP rear camera with laser auto focus and manual mode, 2 GB of RAM, and 16 GB of expandable internal memory. The handset seems to be running Android Lollipop. See the page for all specs.
BLU-Dash-M_id9885|The BLU Dash M sports a 5-inch FWVGA display, 1.3 GHz quad-core processor, 768 MB of RAM, 4 GB of storage and a 5-megapixel camera. See the page for all specs.
BLU-Dash-X-Plus_id9884|The BLU Dash X Plus sports a 5.5-inch 720p display, 1.3 GHz quad-core processor, 1GB of RAM, 8GB of storage, an 8-megapixel auto-focus camera and an additional 5-megapixel selfie unit on the front. See the page for all specs.
BLU-Dash-X_id9883|The BLU Dash X sports a 5-inch 720p screen, 1.3 GHz quad-core processor, 1GB of RAM, 8GB of storage, 8-megapixel main camera and an additional 5-megapixel selfie unit on the front. See the page for all specs.
Kyocera-Hydro-AIR_id9765|As the name suggests, the Kyocera Hydro Air is water resistant in depths of up to one minute for up to 30 minutes. The Kyocera Hydro Air comes with a 5-inch display with a resolution of 540 by 960 pixels, a Qualcomm Snapdragon 410 chipset with a 1.2GHz quad-core processor, 1GB of RAM, 8GB of expandable storage, LTE compatibility and a 2300mAh battery. In the camera department, the Hydro Air features a 5MP primary camera and a 2MP shooter on the front. As far as the software goes, the phone runs Android 5.1 Lollipop, but with some customization from the manufacturer. See the page for all specs.
OPPO-R7s_id9811|Like the R7 and R7 Plus before it, the Oppo R7s runs Android Lollipop customized with Oppos Color OS, and is powered by an octa-core Qualcomm Snapdragon 615 processor. But the R7s sports a 5.5-inch 1080p display, thus standing in between the R7 and R7 Plus (which offer screens of 5 inches and 6 inches, respectively). The new smartphone further features a 13 MP rear camera, an 8 MP front-facing camera, 4 GB of RAM, and 32 GB of expandable storage space. See the page for all specs.
LG-Lancet-for-Android_id9763|The LG Lancet for Android features 4.5-inch display with resolution of 480 x 854 pixels. Under the hood is Qualcomm Snapdragon 410 SOC, accompanied with 1GB of RAM and 8 gigs of internal expandable storage. There is 8-megapixel camera on the back, as well as 1 megapixel front shooter. The battery is 2100mAh. See the page for all specs.
BLU-Studio-G-LTE_id9881|The BLU Studio G LTE sports a 5-inch FWVGA display, 1.1 GHz quad-core processor, 1 GB of RAM, 8 GB of storage, a 5-megapixel autofocus camera and a 2-megapixel selfie unit on the front. See the page for all specs.
Samsung-Z3_id9758|Samsung Z3 is endowed with a 5quot; Super AMOLED display with a resolution of 720 by 1,280 pixels. Peeking inside the phone will tell us that it comes with a quad-core Spreadtrum chip, has 1GB of RAM, and 8GB of native storage. Worry not, Samsung has also thrown in a microSD card slot. Pictures can be taken with an 8MP rear camera, while selfie lovers will make use of a 5MP, 120-degree front-facing shooter. Below the curved rear, we find a 2,600mAh battery. See the page for all specs.
Spice-Mobile-X-Life-403E_id9749|The Spice Mobile X-Life 403E is a low-end smartphone with Android 4.4. Its specs are nothing to write home about - 4quot; 480 x 800 px display, 1 GHz core processor, 256 MB RAM, 256 MB ROM, microSD card slot, 2 MP rear camera, and a 1.3 MP front one. See the page for all specs.
Gionee-F103_id9747|The Gionee F103 is a mid-range device with Android 5.0. It features a 5quot; 720p display, 64-bit 1.3 GHz quad core CPU, 2 GB RAM, 16 GB ROM, microSD slot, 8 MP rear camera and a 5 MP front one for video calls. Theres also dual SIM card support. See the page for all specs.
Huawei-Union_id9745|The Huawei Union is an Android smartphone that features 4.5-inch FWVGA display, 1.1GHz quad-core processor, 1GB of RAM and 8 gigs of internal expandable storage. There is a 5-megapixel camera on the back. The phone is powered by 2000mAh removable battery. See the page for all specs.
Spice-Mobile-X-Life-404_id9788|The Spice Mobile X-Life 404 is a basic smartphone with Android 4.4. Its specs are nothing to write home about - 4quot; 480 x 800 px display, 1 GHz processor, 256 MB RAM, microSD card slot, and 3.2 MP rear camera, along with 1.3 MP front one. Dual SIM card support is on board as well. See the page for all specs.
BLU-Studio-Selfie_id9866|The BLU Studio Selfie sports a 5-inch FWVGA, 1.3 GHz quad-core processor, 1 GB of RAM, 8 GB of storage, and two 5-megapixel cameras with flashes. See the page for all specs.
Spice-Mobile-X-Life-431-Q-Lite_id9738|The Spice Mobile X-Life 431 Q Lite is a low-end smartphone with Android 4.4. Its specs are nothing to write home about - 4quot; 480 x 800 px display, 1.2 GHz quad core processor, 512 MB RAM, 4 GB ROM, microSD card slot, 3.2 MP rear camera, and a 1.3 MP front one. Dual SIM card support is on board as well. See the page for all specs.
Spice-Mobile-M-5750_id5769|The Spice Mobile M-5750 is a touch phone with a 2.8-inch QVGA screen, 1.3-megapixel camera, Bluetooth, GPRS, music player and a memory card slot. See the page for all specs.
Spice-Mobile-M-5350_id5767|The Spice Mobile M-5350 is a simple candybar phone with 2.4-inch display, music player, Bluetooth, VGA camera and microSD card slot See the page for all specs.
Nokia-N5_id5666|
Nokia-N5_id5666|
HTC-EVO-3D-GSM_id5367|This is the GSM version of HTC EVO 3D. Like its American brother the device features a qHD 3D capable display and should have some potent bullets-namely a 1.2GHz Snapdragon MSM8660 dual-core processor, Android 2.3 under the hood and 5MP dual-lens camera for 3D video capture. See the page for all specs.
Spice-Mobile-Blueberry-Express_id5749|The Spice Mobile Blueberry Express is a candybar messaging phone with a 2.4-inch display, dual-sim slots, 2-megapixel camera and email. See the page for all specs.
Spice-Mobile-Blueberry-Mini_id5746|The Spice Mobile Blueberry Mini is a dual-sim messaging phone with a full hardware QWERTY keyboard and is available in 3 colors (white, black and red). The device sports a rather small 2-inch display, 1.3-megapixel camera, music player and bluetooth. See the page for all specs.
Spice-Mobile-M-6868_id5744|The Spice Mobile M-6868 is a candybard phone with a ample sized 3.4-inch HVGA display, 3.2-megapixel shooter, Wi-Fi, Bluetooth, EDGE connectivity and FM Radio. See the page for all specs.
Spice-Mobile-M-6700_id5743|The Spice Mobile M-6700 is a candybar feature phone with 3.1-inch WQVGA display 3.2-megapixel camera, 3.5mm headphone jack, music player with SRS WOW HD processing and EDGE connectivity. See the page for all specs.
Spice-Mobile-Mi-310_id5742|The Spice Mobile Mi-310 is an Android 2.2 smartphone featuring 3.1-inch capacitive HVGA dispaly, GPS, Wi-Fi, 2-megapixel camera, Bluetooth and 3G connectivity See the page for all specs.
Huawei-U120_id5739|The Huawei U120 is a basic candybar music phone with a 1.8-inch TFT display, 1.3-megapixel camera, 3G and a 3.5mm headset jack. See the page for all specs.
Huawei-G6620_id5737|The Huawei G6620 is a candybar music phone with a full hardware QWERTY keyboard, a 2.4-inch display, FM radio and Bluetooth. See the page for all specs.
Huawei-G7010_id5736|The Huawei G7010 is a touchscreen candybar phone with a 2.8-inch touchscreen dispaly, 3.5mm headset jack, Bluetooth and a 1.3-megapixel camera. See the page for all specs.
Huawei-G6600_id5735|The Huawei G6600 is a candybar messaging phone equipped with full QWERTY keyboard, a 2.4quot; display, Bluetooth, music and video players and a 2-megapixel camera. See the page for all specs.
Spice-Mobile-M-5180_id5745|The Spice Mobile M-5180 is a simple phone with a 1.8-inch display, music player, Bluetooth, VGA camera and a flashlight. See the page for all specs.
ARCHOS-ARNOVA-7_id5663|The Archos Arnova 7 features an 800x480 resolution 7quot; screen, 4 GB of storage, and Android 2.2. It is a barebone tablet with no cameras or GPS, but it has a USB port and microSD card slot. Unfortunately, there is no information available on the processor speed or amount of RAM, but we dont expect those to be too impressive. See the page for all specs.
Huawei-Mercury_id5662|Huawei Mercury is an Android 2.3.3 handset running on a 1.4GHz Qualcomm MSM8655T chip. It has a 4-inch screen with cream of the crop resolution of 480x854 pixels, and an 8-megapixel auto-focus camera. See the page for all specs.
ZTE-553_id5734|The ZTE 553 is a messaging phone equipped with a side sliding full hardware QWERTY keyboard and 2.8-inch WQVGA touchscreen display. Its other features include a 2-megapixel camera, music player, FM radio, Bluetooth and email. See the page for all specs.
ZTE-Zest_id5732|The ZTE Zest is a budget phone with colored display, a VGA camera, music player and flashlight. See the page for all specs.
ZTE-San-Francisco_id5731|The ZTE San Francisco Android powered candybar phone with a 3.5-inch WVGA OLED touchscreen display, FM radio, web browser, Wi-Fi, Bluetooth, 3G and a 3-megapixel camera. See the page for all specs.
ZTE-Miami_id5730|The ZTE Miami is a cheap candybar phone with a 2.8-inch WQVGA touchscreen display, FM radio, web browser, RSS reader and some games to keep you entertained. See the page for all specs.
ZTE-Rio-II_id5729|The ZTE Rio II is a messaging phone with similar design to the BlackBerry device and features a full hardware QWERTY keyboard, a 2.4-inch resistive touchscreen display, e-mail client, web browser, a 3.2-megapixel shooter and 3G connectivity. See the page for all specs.
ZTE-Rio_id5727|The ZTE Rio is a messaging phone with a full hardware QWERTY keyboard, 2.4-inch display, MMS and e-mail texting and 2-megapixel camera. See the page for all specs.
ZTE-Atlanta_id5726|The ZTE Atlanta is a budget phone with a 2.4-inch display, 2-megapixel camera, Bluetooth and a music player. See the page for all specs.
Huawei-MediaPad_id5661|Huawei MediaPad happens to be the worlds first tablet announced with Android Honeycomb 3.2. The MediaPad features an IPS screen with 217pixel-per-inch density translating into a resolution of 1280 x 800 pixels and is powered by a 1.2GHz dual-core chip by Qualcomm, which grants that the MediaPad can handle 1080p full HD videos with ease, but at the same time it wont tax the battery too much with a quoted six hours of battery life. The tablet packs HSPA+ connectivity with up to 14.4 Mbps on the downlink, Wi-Fi b/g/n, Bluetooth, GPS, HDMI and 8 gigs of internal storage, which can be expanded through microSD cards. A 5-megapixel camera on the back and a 1.3-megapixel one up front will help you capture those important moments when theres no other camera around. See the page for all specs.
Sony-Ericsson-txt_id5660|Sony Ericsson txt is a messaging-oriented featurephone, with 2.6quot; display and a physical portrait QWERTY keyboard, plus dedicated text messaging key, and social networking integration with Facebook and Twitter galore. Extrapolating from its recently announced slide-out QWERTY brother, the Sony Ericsson txt pro, it sports a 3.2MP camera on the back without a flash. See the page for all specs.
Sony-Ericsson-Xperia-active_id5659|As the name suggests the Sony Ericsson Xperia active is targeting the outdoorsman in you. Its a 3-incher, with 320x480 pixels of resolution and scratch-resistant display that is allegedly able to accurately track your fingers even when wet. This hints at the biggest added value of the Xperia active - it is waterproof up to three feet (1m) for up to 30 minutes. To complement the water- and dustproof sealing, the company throws in a couple of extra sensors like compass and barometer, as well as apps like Personal Trainer, Pulse Watch and Pedometer. The cool thing is that а 5MP camera capable of HD video found its way in the waterproof housing as well. See the page for all specs.
Sony-Ericsson-Xperia-ray_id5523|Sony Ericsson Xperia ray has a whiff of the Xperia arc, since it is pretty thin, at 0.37quot; (9.4mm), and very light at 3.53oz (100g), and also sports the same 8MP Exmor R camera sensor with a 1GHz Qualcomm chipset. See the page for all specs.
ZTE-Racer_id5725|The ZTE Racer is a budget Android smartphone featuring a 2.8quot; QVGA display, Bluetooth, Wi-Fi, GPS, FM Radio and a 528 MHz ARM 11 processor. See the page for all specs.
Motorola-A1260_id5720|The Motorola A1260 features similar design to the Ming A1200, but now it comes in a smartphone package. The device features Android 1.6 operating system, a 3-inch WQVGA display, 5-megapixel shooter, Wi-Fi, Bluetooth, GPS and a 624 MHz Marvell PXA935 CPU. See the page for all specs.
Motorola-A1680_id5722|The Motorola A1680 is a clamshell Android smartphone with similar design to the Motorola Ming. The device features a 3.1-inch WVGA display, 5-megapixel camera, Wi-Fi, Bluetooth, GPS, compass and a 624 MHz Marvel PXA935 processor. See the page for all specs.
Motorola-GLAM_id5723|The Motorola GLAM is an ANDROID 2.1 smartphone with an ample 3.7-inch FWVGA (480 x 854) display, Wi-Fi, 5-megapixel camer with 720p video recording, HDMI port and a 550 MHz processor. See the page for all specs.
ZTE-351_id5733|The ZTE 351 is a budget phone with small 1.8-inch color display, microSD card slot, music player, FM radio and a flashlight. See the page for all specs.
TAG-Heuer-LINK_id7023|The TAG Heuer is a luxury Android smartphone built from various precious metals including 18k rose gold and even diamonds. The device is built to last and sports a 3.5-inch WVGA display, 1GHz processor, 8GB of storage, GPS, Wi-Fi, Bluetooth. See the page for all specs.
Nokia-C2-02_id5656|Nokia C2-02 is a S40 feature phone with QVGA resistive touch screen, 2-megapixel camera and 10MB of internal memory expandable to 32 gigs via microSD cards. See the page for all specs.
Nokia-C2-06_id5427|Nokia C2-06 is a dual SIM S40 feature phone with 240x320 pixels, 65k colors resistive touch screen, 2-megapixel camera and 10MB of internal memory expandable to 32 gigs via microSD cards. See the page for all specs.
Nokia-C2-03_id5657|Nokia C2-03 is a dual SIM feature phone with 2.6quot;, 65k color resistive touch screen, 2-megapixel camera and 10MB of internal memory expandable to 32 gigs via microSD cards, music player, FM Radio and Bluetooth See the page for all specs.
Nokia-N9_id5187|The Nokia N9 is Nokias first phone with MeeGo. It features a curved 3.9-inch AMOLED display with Gorilla Glass. The N9 is unique as it doesnt have any buttons on the front, so all navigation is handled with virtual buttons and gestures in MeeGo. Under the hood, a 1GHz TI OMAP3630 CPU matched with PowerVRSGX530 GPU and 1GB of RAM, powers the platform. On the back, there is an 8-megapixel Carl Zeiss wide-angly auto-focus camera capable of capturing 720p videos. The phone ships with Nokia Maps supporting online navigation and features NFC, Dolby Headphone and Dolby Digital Plus. The N9 will be sold in 16GB and 64GB varieties. See the page for all specs.
Lenovo-ThinkPad-Tablet_id5719|The Lenovo ThinkPad Tablet is a business oriented device preloaded with many applications to help you do your job more efficiently. On the hardware side, this tablet feature a dual-core 1GHz NVIDIA Tegra 2 processing unit, a 10.1-inch WXGA Gorilla Glass display, Bluetooth, Wi-Fi and 3G Connectivity. See the page for all specs.
Lenovo-IdeaPad-Tablet-K1_id5717|The Lenovo IdeaPad Tablet K1 is powered by the 1GHz NVIDIA Tegra T20 chip, 1GB DDR2 RAM and runs Android 3.1. Its other features include Bluetooth, Wi-Fi (B/G/N), HDMI port and two cameras. 5-megapixel main shooter and a 2-megapixel on the front. See the page for all specs.
HTC-Status_id5655|The American version of HTC ChaCha called Status is an Android 2.3.3 running smartphone for ATamp;T. With a Facebook button for instant access to the social network, QWERTY keyboard, 2.6quot; touchscreen, 5MP rear camera, 0.3MP front camera, Wi-Fi, GPS, and Bluetooth. See the page for all specs.
Sony-Ericsson-Xperia-duo_id5654|Sony Ericsson duo is rumored to be the companys first dual-core Android handset. See the page for all specs.
LG-EGO-Wi-Fi_id5644|The LG EGO Wi-Fi is a budget oriented touch screen phone featuring access to social networks, 2.8quot; display, bluetooth, Wi-Fi and a 2-megapixel camera. See the page for all specs.
HTC-Desire-II_id5642|HTC Desire II is rumored to be the CDMA version of the Desire S and it may end in US Cellulars line up. See the page for all specs.
HTC-Wildfire-S-CDMA_id5641|This is the CDMA version of the HTC Wildfire S. The device comes to succeed the HTC Wildfire with a better HVGA screen and Android 2.3.3. It has 3.2quot; touchscreen, 5MP camera, Wi-Fi, GPS, Bluetooth and digital compass. See the page for all specs.
Motorola-TRIUMPH_id5634|The Motorola TRIUMPH is a smartphone youll be able to find in Virgins pre-paid lineup. Unlike most of the other handsets there though, it distinguishes itself with a larger than life 4.1-inch WVGA screen and a powerful 1GHz processor. The handset runs on Android 2.2 Froyo and features a 5MP camera, as well as 720p video capture. See the page for all specs.
